statefips,year,month,ds_pm_pred
22,2012,9,9.522387564954073
22,2012,10,9.036268766352585
22,2012,11,10.508768377542163
22,2012,12,8.003479109713075
22,2013,1,8.198882394322741
22,2013,2,7.394215383808712
22,2013,3,8.507874758129244
22,2013,4,7.432488313517754
22,2013,5,7.7241471288439385
22,2013,6,9.411364008679117
22,2013,7,9.419434723598053
22,2013,8,10.260919372597499
22,2013,9,10.469972694148693
22,2013,10,7.725737085379607
22,2013,11,7.60898710920368
22,2013,12,9.843576592139451
22,2014,1,8.618530008549591
22,2014,2,8.697944860945139
22,2014,3,8.61902357764415
22,2014,4,8.271023903030956
22,2014,5,7.80894202749409
22,2014,6,9.185941876256374
22,2014,7,11.500034671005121
22,2014,8,11.173390951396343
22,2014,9,8.44417799851255
22,2014,10,7.97354295837876
22,2014,11,8.04078729538713
22,2014,12,9.346255151038667
23,2011,1,9.977618029740514
23,2011,2,9.722017538375992
23,2011,3,6.153614590386143
23,2011,4,6.134463287316708
23,2011,5,5.566439713933718
23,2011,6,7.442319554760322
23,2011,7,9.03368673651226
23,2011,8,6.82157249906474
23,2011,9,6.894655656885799
23,2011,10,5.7477304572691965
23,2011,11,7.984744092526689
23,2011,12,8.809807125667211
23,2012,1,8.214910909299995
23,2012,2,8.986494342273899
23,2012,3,7.749559307150195
23,2012,4,5.972352351582234
23,2012,5,6.761283913498658
23,2012,6,5.959457253922095
23,2012,7,8.315913623150355
23,2012,8,7.746286997735531
23,2012,9,5.084525023229947
23,2012,10,5.5294831048004545
23,2012,11,7.6328695159663065
23,2012,12,7.406421347657601
23,2013,1,9.05454551390631
23,2013,2,7.068296609214856
23,2013,3,5.240427091667397
23,2013,4,5.613904661644056
23,2013,5,5.380620484724591
23,2013,6,6.854713068840734
23,2013,7,8.011911744736995
23,2013,8,7.428083050455799
23,2013,9,4.943981722888503
23,2013,10,5.527483375518375
23,2013,11,6.333313350672302
23,2013,12,9.245145085808572
23,2014,1,10.494603262424521
23,2014,2,10.010283444711146
23,2014,3,8.53860574530211
23,2014,4,5.524857573485402
23,2014,5,4.380491374071424
23,2014,6,5.729541132455228
23,2014,7,7.848447925247651
23,2014,8,6.2153045865899
23,2014,9,5.108971552299342
23,2014,10,4.750664266651684
23,2014,11,7.769683769574713
23,2014,12,6.183284515093488
24,2011,1,12.994776292510227
24,2011,2,9.74775262420849
24,2011,3,6.636638218078181
24,2011,4,8.015456580815565
24,2011,5,10.417759062159144
24,2011,6,13.194569539700879
24,2011,7,14.897302444469169
24,2011,8,10.386329995314854
24,2011,9,8.059454097299833
24,2011,10,7.393356795855071
24,2011,11,8.846883899687633
24,2011,12,9.598021004467475
24,2012,1,8.757592771333787
24,2012,2,10.047986332475778
24,2012,3,8.983001566975595
24,2012,4,7.175861178481637
24,2012,5,8.755519383596742
24,2012,6,10.668966925367974
24,2012,7,11.842627932429233
24,2012,8,11.42344108405788
24,2012,9,7.956811252001145
24,2012,10,7.285221829909285
24,2012,11,10.924072598318388
24,2012,12,11.045703028311175
24,2013,1,12.226910284618034
24,2013,2,9.648891307556253
24,2013,3,7.082330839997181
24,2013,4,7.673703335243698
24,2013,5,7.939297443231289
24,2013,6,8.780497494380665
24,2013,7,10.030521768266325
24,2013,8,9.9091750076664
24,2013,9,7.547872378071519
24,2013,10,8.562605802928097
24,2013,11,7.399267486312822
24,2013,12,11.51832722135554
24,2014,1,10.040379405698056
24,2014,2,12.834816019859614
24,2014,3,10.290751618073909
24,2014,4,8.031397938952923
24,2014,5,9.467659659237219
24,2014,6,9.424074118876318
24,2014,7,10.142195942514515
24,2014,8,9.548637223367335
24,2014,9,7.4815706120937735
24,2014,10,7.033720441255435
24,2014,11,9.628165613203432
24,2014,12,10.917713923256132
25,2011,1,13.257965498401127
25,2011,2,11.226772449224983
25,2011,3,6.684371087736316
25,2011,4,7.054420357497552
25,2011,5,7.25185263088008
25,2011,6,8.958188521586711
25,2011,7,12.302539666558474
25,2011,8,8.134285692374954
25,2011,9,8.767249664046023
25,2011,10,6.801910923030943
25,2011,11,9.557707347601854
25,2011,12,9.437496364526167
25,2012,1,7.829944857395195
25,2012,2,8.73383941195038
25,2012,3,7.724765708336634
25,2012,4,6.744279393142417
25,2012,5,7.541771811604132
25,2012,6,8.076532544386515
25,2012,7,10.424264858641578
25,2012,8,9.610239427670972
25,2012,9,6.178606944785204
25,2012,10,6.568858973965959
25,2012,11,8.132129588189931
25,2012,12,8.122871581290438
25,2013,1,9.484240245875059
25,2013,2,7.669743568053017
25,2013,3,5.507600422116437
25,2013,4,5.959537719252425
25,2013,5,6.956249898657876
25,2013,6,8.38813502481458
25,2013,7,10.599885377033186
25,2013,8,8.731624480732895
25,2013,9,6.391788774285768
25,2013,10,7.292285626844515
25,2013,11,6.370993565152508
25,2013,12,10.298310202245993
25,2014,1,9.030872123124638
25,2014,2,9.63520115436274
25,2014,3,7.570592611476734
25,2014,4,5.373043870370693
25,2014,5,5.6653677473271715
25,2014,6,5.994922136054571
25,2014,7,8.325765691289805
25,2014,8,7.01774766879753
25,2014,9,6.302721182983841
25,2014,10,5.6135176026153255
25,2014,11,7.321072777043176
25,2014,12,5.751656082588356
26,2011,1,12.549715749136238
26,2011,2,12.343828651965108
26,2011,3,8.397264336755537
26,2011,4,8.353655353864948
26,2011,5,8.470591515771646
26,2011,6,9.697111897520495
26,2011,7,12.28248345572055
26,2011,8,9.42708777306036
26,2011,9,8.950316234617432
26,2011,10,9.237176569123598
26,2011,11,7.922705987080923
26,2011,12,10.208180625307754
26,2012,1,9.554515425224691
26,2012,2,9.62617262452134
26,2012,3,8.506875230589019
26,2012,4,7.089771804750838
26,2012,5,9.133275138461537
26,2012,6,8.202742347672078
26,2012,7,10.76643797243443
26,2012,8,9.345131564505806
26,2012,9,7.059344350975679
26,2012,10,6.436090067653172
26,2012,11,13.764331087280587
26,2012,12,10.315872977915623
26,2013,1,10.7595273774293
26,2013,2,9.164950907451379
26,2013,3,7.04215033613578
26,2013,4,6.8067052895655555
26,2013,5,7.487087098396289
26,2013,6,8.360289665456628
26,2013,7,10.16123248682668
26,2013,8,9.89823232109524
26,2013,9,7.568691314790304
26,2013,10,6.640863311244563
26,2013,11,7.527924598466456
26,2013,12,11.116463079099248
26,2014,1,9.956916516596813
26,2014,2,13.644954834037762
26,2014,3,11.028523051598613
26,2014,4,7.920859621721858
26,2014,5,7.488186290084314
26,2014,6,8.60314217959854
26,2014,7,9.463144573658868
26,2014,8,10.714233335509006
26,2014,9,8.453792797854668
26,2014,10,7.213092184863033
26,2014,11,8.81022231132039
26,2014,12,10.583748686612395
27,2011,1,13.13815099954588
27,2011,2,10.548997439201575
27,2011,3,10.271035736583944
27,2011,4,7.560039090639297
27,2011,5,7.938563631792413
27,2011,6,8.537807354332038
27,2011,7,11.57703328840059
27,2011,8,9.161781187876297
27,2011,9,8.308604682996911
27,2011,10,8.301349308171236
27,2011,11,10.06961126818472
27,2011,12,10.773652020187425
27,2012,1,9.71511871794401
27,2012,2,10.17495866190773
27,2012,3,8.91557744484156
27,2012,4,7.677995996963022
27,2012,5,7.318817266937123
27,2012,6,8.253666754306733
27,2012,7,10.870801918707484
27,2012,8,8.974900743188906
27,2012,9,7.9040677630166885
27,2012,10,8.074204696671945
27,2012,11,12.657031115526914
27,2012,12,13.922872878820067
27,2013,1,10.608047601367817
27,2013,2,10.520191123295753
27,2013,3,9.486536814781088
27,2013,4,6.556107173441748
27,2013,5,6.760911019880758
27,2013,6,7.874047449495268
27,2013,7,9.66873026567803
27,2013,8,10.061425140332915
27,2013,9,7.368473952124419
27,2013,10,6.029789165673193
27,2013,11,8.757915941945583
27,2013,12,11.75840884231532
27,2014,1,7.184127324583685
27,2014,2,9.559755011809074
27,2014,3,8.84676171742537
27,2014,4,6.321717769688617
27,2014,5,6.101347548028746
27,2014,6,4.62074847458315
27,2014,7,6.729816083281275
27,2014,8,7.597317904635121
27,2014,9,5.803998510109679
27,2014,10,5.887745482122018
27,2014,11,7.924220461974308
27,2014,12,11.024109712051242
28,2011,1,9.43039300971765
28,2011,2,9.116556316199043
28,2011,3,9.591111859604258
28,2011,4,8.261705241304636
28,2011,5,8.955829779282343
28,2011,6,12.917685079603727
28,2011,7,10.635908380491658
28,2011,8,12.391363575605165
28,2011,9,9.76737347467107
28,2011,10,8.871506962013433
28,2011,11,7.281286738912783
28,2011,12,8.204888912009077
28,2012,1,7.98069939489612
28,2012,2,7.665035297510711
28,2012,3,7.816657055568661
28,2012,4,8.439630282997689
28,2012,5,11.453362974402259
28,2012,6,10.999877202241546
28,2012,7,10.274409072683586
28,2012,8,10.239105222041252
28,2012,9,9.756067953496052
28,2012,10,8.531791356126691
28,2012,11,11.224492492374045
28,2012,12,8.038365371942655
28,2013,1,9.160595388029112
28,2013,2,7.157188213645274
28,2013,3,8.972916004713932
28,2013,4,7.514371076944088
28,2013,5,7.895904948599629
28,2013,6,10.52683922730337
28,2013,7,9.578728039296598
28,2013,8,11.501008671287204
28,2013,9,11.443354895968191
28,2013,10,8.11435924100077
28,2013,11,8.103187476131295
28,2013,12,9.94028115460549
28,2014,1,8.36186101286117
28,2014,2,9.957260755685004
28,2014,3,10.269308298376037
28,2014,4,8.179595822556498
28,2014,5,8.348882415219268
28,2014,6,10.037231216610182
28,2014,7,11.740705286328826
28,2014,8,12.786276917555147
28,2014,9,9.505742265552588
28,2014,10,8.368605443165011
28,2014,11,8.9128472514858
28,2014,12,9.833006614741377
29,2011,1,14.879117977434749
29,2011,2,11.290190869896005
29,2011,3,11.819528722686291
29,2011,4,9.114881664069694
29,2011,5,8.901102046743071
29,2011,6,11.95067219353565
29,2011,7,14.367848983846939
29,2011,8,10.493591261250032
29,2011,9,9.121545426000774
29,2011,10,8.730718407886238
29,2011,11,8.39218467482155
29,2011,12,10.84962987870924
29,2012,1,9.272712376659348
29,2012,2,9.560529619055057
29,2012,3,9.225437953346379
29,2012,4,8.462158927823493
29,2012,5,9.696764315907442
29,2012,6,10.027605059979253
29,2012,7,11.621317464505337
29,2012,8,9.84862070610908
29,2012,9,8.326142988330531
29,2012,10,7.873104447481014
29,2012,11,12.20908508615781
29,2012,12,12.274510008504787
29,2013,1,10.538973122836142
29,2013,2,10.081364297764772
29,2013,3,10.109212177638659
29,2013,4,7.729951686183291
29,2013,5,7.635714013132033
29,2013,6,9.851744167899103
29,2013,7,10.432787950875817
29,2013,8,11.58160201893364
29,2013,9,10.496938569766984
29,2013,10,7.005720307080854
29,2013,11,8.156626901000557
29,2013,12,12.088014590591476
29,2014,1,7.644214795145781
29,2014,2,11.71168590561243
29,2014,3,12.993508370422681
29,2014,4,8.968445912550168
29,2014,5,8.625062334540642
29,2014,6,9.366820016398153
29,2014,7,11.015351071966093
29,2014,8,12.333757960987844
29,2014,9,9.467746422151139
29,2014,10,7.205673828051481
29,2014,11,8.224743722676523
29,2014,12,10.779623651391104
30,2011,1,8.16662762971548
30,2011,2,6.393344264527896
30,2011,3,5.299530201482709
30,2011,4,5.144999370004026
30,2011,5,4.3197231279688255
30,2011,6,5.34920873500988
30,2011,7,6.353004560290441
30,2011,8,6.917897664376926
30,2011,9,6.959338575318576
30,2011,10,5.342911707653851
30,2011,11,5.888472216957739
30,2011,12,6.929627891940681
30,2012,1,4.851478524061443
30,2012,2,5.104696370325416
30,2012,3,4.287741980353343
30,2012,4,4.382600274600996
30,2012,5,5.813858486257389
30,2012,6,4.4541299543380255
30,2012,7,7.057382080807816
30,2012,8,9.489053506951596
30,2012,9,11.573990795791548
30,2012,10,5.4836886360816015
30,2012,11,5.71785492626523
30,2012,12,4.961109493806223
30,2013,1,5.890421374701518
30,2013,2,4.40883480789184
30,2013,3,4.939063255672385
30,2013,4,3.8827092065222217
30,2013,5,4.001058942974129
30,2013,6,3.98172484718377
30,2013,7,6.130981249783682
30,2013,8,7.820070764763517
30,2013,9,4.402899960810106
30,2013,10,5.116030276657051
30,2013,11,4.91544676529479
30,2013,12,5.909018874222084
30,2014,1,6.636884365514406
30,2014,2,6.043682110637019
30,2014,3,4.98002912510703
30,2014,4,4.551243593616614
30,2014,5,4.827653041987251
30,2014,6,4.104705416380214
30,2014,7,9.784659719574613
30,2014,8,8.46104323247484
30,2014,9,5.879646652186046
30,2014,10,4.817125546201157
30,2014,11,7.374043084733565
30,2014,12,7.15171608266898
31,2011,1,10.323971946533401
31,2011,2,8.639318877446115
31,2011,3,10.276735131067962
31,2011,4,8.36674191047047
31,2011,5,6.915257759907539
31,2011,6,9.38057824943904
31,2011,7,11.211208573151994
31,2011,8,9.300207887135459
31,2011,9,7.857273439970329
31,2011,10,7.374518279837955
31,2011,11,7.941981177093139
31,2011,12,9.089850943402887
31,2012,1,7.451890433002956
31,2012,2,8.264389832262285
31,2012,3,8.155599355899364
31,2012,4,7.115253417349297
31,2012,5,7.545074097194498
31,2012,6,8.82942301902096
31,2012,7,9.959470803757123
31,2012,8,9.10907584481596
31,2012,9,8.120604779241898
31,2012,10,7.046280128101441
31,2012,11,10.608878931728395
31,2012,12,10.64312763178404
31,2013,1,8.692894520094958
31,2013,2,8.921754160334954
31,2013,3,8.615935889657534
31,2013,4,6.150551979932816
31,2013,5,5.987910191057193
31,2013,6,7.835117824457195
31,2013,7,9.267423007583591
31,2013,8,9.714009640688293
31,2013,9,7.207237041201975
31,2013,10,5.34558013229269
31,2013,11,6.575470594854321
31,2013,12,9.499153906183215
31,2014,1,6.773575388746157
31,2014,2,8.349889097960073
31,2014,3,9.077113493510346
31,2014,4,8.704199823700812
31,2014,5,7.00180253379448
31,2014,6,6.579824694428761
31,2014,7,8.889621663820284
31,2014,8,7.711396040039183
31,2014,9,6.808226378253023
31,2014,10,5.794549796511542
31,2014,11,6.74390725874744
31,2014,12,9.548563554687194
32,2011,1,10.696850727824415
32,2011,2,7.06846505491281
32,2011,3,6.107979936176314
32,2011,4,6.573994415683238
32,2011,5,6.603247135598701
32,2011,6,7.5416683582662065
32,2011,7,7.911961782914873
32,2011,8,7.094185328259142
32,2011,9,7.574238186696162
32,2011,10,7.43791089003427
32,2011,11,8.358422112670677
32,2011,12,11.774484944013473
32,2012,1,7.595097141110784
32,2012,2,5.47572903905788
32,2012,3,4.5930487100600015
32,2012,4,5.197717675365069
32,2012,5,7.011070010553389
32,2012,6,5.17366859749528
32,2012,7,6.677102294465929
32,2012,8,8.09402037225904
32,2012,9,7.3612920951023515
32,2012,10,5.479108856726563
32,2012,11,6.5118397105164245
32,2012,12,5.521784057784216
32,2013,1,9.127619207416547
32,2013,2,5.422806711737939
32,2013,3,5.0614757408858155
32,2013,4,4.4329963520382805
32,2013,5,4.847027585886091
32,2013,6,5.0183532972369225
32,2013,7,7.353900188791981
32,2013,8,8.729304114752823
32,2013,9,5.598158941378832
32,2013,10,5.3325351717792
32,2013,11,6.440207932409096
32,2013,12,9.644767772518602
32,2014,1,8.43601162303215
32,2014,2,6.3454072402097905
32,2014,3,5.14817019337735
32,2014,4,5.484337726708434
32,2014,5,5.557782535546315
32,2014,6,5.9702526170007095
32,2014,7,6.680724732450015
32,2014,8,6.100938596500339
32,2014,9,8.222601359947852
32,2014,10,4.666517201651598
32,2014,11,6.8179040586928386
32,2014,12,6.890164264753868
33,2011,1,11.924400371569163
33,2011,2,10.196062429052386
33,2011,3,6.344887467755509
33,2011,4,6.496672214244692
33,2011,5,6.180317684596377
33,2011,6,7.699972370265919
33,2011,7,10.458319042644751
33,2011,8,7.680164101303002
33,2011,9,7.986204960457295
33,2011,10,5.812705917688128
33,2011,11,8.776161867909604
33,2011,12,8.674164888820163
33,2012,1,7.592906007249283
33,2012,2,8.797772585068717
33,2012,3,7.929768455059934
33,2012,4,6.237502280209873
33,2012,5,7.440530713692799
33,2012,6,6.631735226298236
33,2012,7,9.329137005269104
33,2012,8,8.951498373736559
33,2012,9,6.09753953230069
33,2012,10,6.7045893732483215
33,2012,11,8.252225699087823
33,2012,12,7.405279101764821
33,2013,1,8.830887966298508
33,2013,2,7.369874824398367
33,2013,3,5.664169746851023
33,2013,4,5.92492849703591
33,2013,5,6.1835146484702666
33,2013,6,7.6371993675112275
33,2013,7,8.750143607737437
33,2013,8,8.098813996195947
33,2013,9,5.574530316107
33,2013,10,6.7113997437145265
33,2013,11,6.30641627555923
33,2013,12,10.176230458531668
33,2014,1,9.491516421042403
33,2014,2,9.611786778218908
33,2014,3,8.116030041391387
33,2014,4,5.715702667552675
33,2014,5,5.217195584663686
33,2014,6,6.332494508534247
33,2014,7,8.083268406470916
33,2014,8,6.681410545736461
33,2014,9,5.502664824777746
33,2014,10,5.063676115787248
33,2014,11,7.605982764069274
33,2014,12,6.104246891521362
34,2011,1,14.203015948734512
34,2011,2,10.435263341035764
34,2011,3,6.420144525239309
34,2011,4,8.329727164868636
34,2011,5,9.226851783332117
34,2011,6,12.905356836929938
34,2011,7,14.848776761912333
34,2011,8,8.924650456991843
34,2011,9,8.847406535211988
34,2011,10,7.580645187623559
34,2011,11,9.543037223661374
34,2011,12,10.293427537371874
34,2012,1,8.695924885861416
34,2012,2,9.941955177507126
34,2012,3,7.86609824482687
34,2012,4,6.6623239249424895
34,2012,5,8.276108344708494
34,2012,6,9.521382739795655
34,2012,7,10.764853427594131
34,2012,8,10.030805596501104
34,2012,9,7.311179260785146
34,2012,10,7.2792465912714
34,2012,11,10.547318834116812
34,2012,12,10.342249701197735
34,2013,1,12.562809356986882
34,2013,2,9.759454574540648
34,2013,3,6.125190703160609
34,2013,4,6.89928649828286
34,2013,5,8.18360285070156
34,2013,6,9.053911066796017
34,2013,7,10.672203329380615
34,2013,8,9.419443684732032
34,2013,9,7.411114211425996
34,2013,10,8.582515438112473
34,2013,11,6.649751059398863
34,2013,12,12.911576703099978
34,2014,1,12.625994163185153
34,2014,2,14.11087563936128
34,2014,3,9.984015542056097
34,2014,4,7.784315913395148
34,2014,5,8.528061342514743
34,2014,6,8.259523045738963
34,2014,7,9.206541624465226
34,2014,8,8.391150098561992
34,2014,9,7.891476942288183
34,2014,10,6.711837148323352
34,2014,11,8.765541963910476
34,2014,12,8.159354015610505
35,2011,1,6.4407587915370215
35,2011,2,6.130395049018092
35,2011,3,6.524863130462012
35,2011,4,7.747761434892784
35,2011,5,6.536673406308671
35,2011,6,12.219734746094218
35,2011,7,8.052737892840854
35,2011,8,5.686517025208864
35,2011,9,5.502470247676609
35,2011,10,5.4632502423030385
35,2011,11,6.375036355691961
35,2011,12,8.597145610636483
35,2012,1,6.372538969564512
35,2012,2,5.472121728795582
35,2012,3,6.447159820164741
35,2012,4,6.853462388231933
35,2012,5,7.772634857413653
35,2012,6,9.023287887755902
35,2012,7,7.293749350943378
35,2012,8,7.530228285111541
35,2012,9,7.410861317710468
35,2012,10,6.432169409666378
35,2012,11,7.8946396922168525
35,2012,12,7.291329828494882
35,2013,1,7.431692879435458
35,2013,2,5.334456007395307
35,2013,3,6.050961247110077
35,2013,4,5.5623058982500515
35,2013,5,6.0300251124222415
35,2013,6,7.677944722130105
35,2013,7,5.776258436490425
35,2013,8,5.959064335116954
35,2013,9,5.333247286847628
35,2013,10,5.120948232503008
35,2013,11,5.847242765363117
35,2013,12,7.64148490319677
35,2014,1,7.441517788191775
35,2014,2,6.164203275689933
35,2014,3,6.053741985212678
35,2014,4,5.90427629476583
35,2014,5,6.649041121285447
35,2014,6,6.779112536097463
35,2014,7,7.083083215801332
35,2014,8,5.25189251536291
35,2014,9,4.467423427154688
35,2014,10,5.19768912460094
35,2014,11,6.592365320672889
35,2014,12,7.716125296455285
36,2011,1,13.0649633447247
36,2011,2,11.294196389248867
36,2011,3,6.373669167880716
36,2011,4,8.470396199926276
36,2011,5,8.713588053649428
36,2011,6,11.209280395732764
36,2011,7,14.333678120086374
36,2011,8,9.184855757098102
36,2011,9,8.603498265187108
36,2011,10,7.026364651058088
36,2011,11,9.507726630179304
36,2011,12,9.741672154213724
36,2012,1,8.14824530284066
36,2012,2,9.293344728660378
36,2012,3,8.473600909803169
36,2012,4,7.068621227080189
36,2012,5,8.71085830266267
36,2012,6,9.31050056212053
36,2012,7,10.416843811069151
36,2012,8,10.066904783418783
36,2012,9,6.9354817101927955
36,2012,10,7.243774034763752
36,2012,11,10.38651807108579
36,2012,12,9.77374630388613
36,2013,1,11.327232763262195
36,2013,2,9.467934162464301
36,2013,3,5.951093658571912
36,2013,4,6.385028149736044
36,2013,5,7.895826928091161
36,2013,6,8.68981283551319
36,2013,7,10.345628511269968
36,2013,8,9.68199223917025
36,2013,9,7.262723743474903
36,2013,10,7.8284599109965844
36,2013,11,6.371262442848852
36,2013,12,12.318515349855247
36,2014,1,12.36018362633495
36,2014,2,13.07087038477679
36,2014,3,9.66112047389135
36,2014,4,7.5576004722770165
36,2014,5,8.04837888289184
36,2014,6,8.189241139308946
36,2014,7,9.156560409006033
36,2014,8,8.291225735471334
36,2014,9,7.697162369162974
36,2014,10,6.246998821406222
36,2014,11,7.5620292733635095
36,2014,12,7.161483717397805
37,2011,1,11.148248485488477
37,2011,2,8.962903335478138
37,2011,3,8.235185825215341
37,2011,4,7.910562378874259
37,2011,5,11.26429714023106
37,2011,6,13.903223204482122
37,2011,7,14.279783707714131
37,2011,8,11.516185782936503
37,2011,9,8.309674468453835
37,2011,10,6.9626306333145775
37,2011,11,7.157495555812236
37,2011,12,8.425532359931072
37,2012,1,8.067980969032586
37,2012,2,9.071640596581073
37,2012,3,8.22428305518611
37,2012,4,7.962492805814234
37,2012,5,8.118002590230297
37,2012,6,9.823595806072255
37,2012,7,10.86322153631551
37,2012,8,8.530022124805102
37,2012,9,7.786342214132781
37,2012,10,7.272749391419021
37,2012,11,10.42098822801468
37,2012,12,8.307274461189035
37,2013,1,9.845219111171277
37,2013,2,7.460675980856076
37,2013,3,8.312874639128323
37,2013,4,7.1645479200559405
37,2013,5,7.481150152371183
37,2013,6,8.168589127249374
37,2013,7,7.590092887703908
37,2013,8,8.731667476778227
37,2013,9,9.017562861434417
37,2013,10,8.44746730967673
37,2013,11,7.30666109984884
37,2013,12,8.555439388578941
37,2014,1,9.607406441042365
37,2014,2,10.652696599709564
37,2014,3,9.473372180497725
37,2014,4,9.091879263403415
37,2014,5,10.395440426059674
37,2014,6,9.725960019456108
37,2014,7,9.523227515780606
37,2014,8,10.061602767342693
37,2014,9,6.524122150562724
37,2014,10,7.748185557393072
37,2014,11,9.917276206187386
37,2014,12,10.299856803514576
38,2011,1,8.710959148383802
38,2011,2,7.01244377252935
38,2011,3,7.494320500550748
38,2011,4,6.63058042827125
38,2011,5,5.7256766970500586
38,2011,6,6.996046879837398
38,2011,7,7.751619301200036
38,2011,8,7.205545960437649
38,2011,9,6.592302350894309
38,2011,10,7.413652775609756
38,2011,11,7.555167543488909
38,2011,12,7.661089792353594
38,2012,1,7.244500218140407
38,2012,2,7.16334924120442
38,2012,3,7.0775530651593215
38,2012,4,6.4926518257346135
38,2012,5,6.2909467414045706
38,2012,6,6.1460208896736415
38,2012,7,9.274114486127184
38,2012,8,7.851210026641707
38,2012,9,7.52706072680702
38,2012,10,6.849587129884434
38,2012,11,9.617225198977579
38,2012,12,10.794506129931845
38,2013,1,7.514770750067217
38,2013,2,7.33548878735994
38,2013,3,7.099553554422562
38,2013,4,5.142968986814479
38,2013,5,5.5344100023728435
38,2013,6,6.300697088650126
38,2013,7,7.556045910953139
38,2013,8,7.9796844074611775
38,2013,9,5.719217779110248
38,2013,10,4.956080731445674
